ccode,cname,year,hogname,hogideo,hogrel
620,Portugal,1907,João Ferreira Franco Pinto Castelo-Branco,R,0
620,Portugal,1908,Francisco Joaquim Ferreira do Amaral,C,0
620,Portugal,1909,Venceslau de Sousa Pereira de Lima,O,0
620,Portugal,1910,Francisco António da Veiga Beirão,L,0
620,Portugal,1911,Joaquim Teófilo Fernandes Braga,L,0
620,Portugal,1912,Augusto César de Almeida de Vasconcelos Correia,L,0
620,Portugal,1913,Afonso Augusto da Costa,L,0
620,Portugal,1914,Bernardino Luís Machado Guimarães,L,0
620,Portugal,1915,José Augusto Soares Ribeiro de Castro,L,0
620,Portugal,1916,António José de Almeida,C,0
620,Portugal,1917,Afonso Augusto da Costa,L,0
620,Portugal,1918,Sidónio Bernardino Cardoso da Silva Pais,R,0
620,Portugal,1919,Alfredo Ernesto de Sá Cardoso,L,0
620,Portugal,1920,António Maria Baptista,L,0
620,Portugal,1921,Tomé José de Barros Queirós,C,0
620,Portugal,1922,António Maria da Silva,L,0
620,Portugal,1923,António Maria da Silva,L,0
620,Portugal,1924,Álvaro Xavier de Castro ,R,1
620,Portugal,1925,Vitorino Máximo de Carvalho Guimarães,L,0
620,Portugal,1926,António Óscar Fragoso Carmona,R,0
620,Portugal,1927,António Óscar Fragoso Carmona,R,0
620,Portugal,1928,José Vicente de Freitas,R,0
620,Portugal,1929,José Vicente de Freitas,R,0
620,Portugal,1930,Domingos Augusto Alves da Costa e Oliveira,R,0
620,Portugal,1931,Domingos Augusto Alves da Costa e Oliveira,R,0
620,Portugal,1932,Domingos Augusto Alves da Costa e Oliveira,R,0
620,Portugal,1933,António de Oliveira Salazar,R,0
620,Portugal,1934,António de Oliveira Salazar,R,0
620,Portugal,1935,António de Oliveira Salazar,R,0
620,Portugal,1936,António de Oliveira Salazar,R,0
620,Portugal,1937,António de Oliveira Salazar,R,0
620,Portugal,1938,António de Oliveira Salazar,R,0
620,Portugal,1939,António de Oliveira Salazar,R,0
620,Portugal,1940,António de Oliveira Salazar,R,0
620,Portugal,1941,António de Oliveira Salazar,R,0
620,Portugal,1942,António de Oliveira Salazar,R,0
620,Portugal,1943,António de Oliveira Salazar,R,0
620,Portugal,1944,António de Oliveira Salazar,R,0
620,Portugal,1945,António de Oliveira Salazar,R,0
620,Portugal,1946,António de Oliveira Salazar,R,0
620,Portugal,1947,António de Oliveira Salazar,R,0
620,Portugal,1948,António de Oliveira Salazar,R,0
620,Portugal,1949,António de Oliveira Salazar,R,0
620,Portugal,1950,António de Oliveira Salazar,R,0
620,Portugal,1951,António de Oliveira Salazar,R,0
620,Portugal,1952,António de Oliveira Salazar,R,0
620,Portugal,1953,António de Oliveira Salazar,R,0
620,Portugal,1954,António de Oliveira Salazar,R,0
620,Portugal,1955,António de Oliveira Salazar,R,0
620,Portugal,1956,António de Oliveira Salazar,R,0
620,Portugal,1957,António de Oliveira Salazar,R,0
620,Portugal,1958,António de Oliveira Salazar,R,0
620,Portugal,1959,António de Oliveira Salazar,R,0
620,Portugal,1960,António de Oliveira Salazar,R,0
620,Portugal,1961,António de Oliveira Salazar,R,0
620,Portugal,1962,António de Oliveira Salazar,R,0
620,Portugal,1963,António de Oliveira Salazar,R,0
620,Portugal,1964,António de Oliveira Salazar,R,0
620,Portugal,1965,António de Oliveira Salazar,R,0
620,Portugal,1966,António de Oliveira Salazar,R,0
620,Portugal,1967,António de Oliveira Salazar,R,0
620,Portugal,1968,António de Oliveira Salazar,R,0
620,Portugal,1969,Marcello Caetano,R,0
620,Portugal,1970,Marcello Caetano,R,0
620,Portugal,1971,Marcello Caetano,R,0
620,Portugal,1972,Marcello Caetano,R,0
620,Portugal,1973,Marcello Caetano,R,0
620,Portugal,1974,Vasco dos Santos Gonçalves,L,0
620,Portugal,1975,Vasco dos Santos Gonçalves,L,
620,Portugal,1976,José Baptista Pinheiro de Azevedo,L,
620,Portugal,1977,Mário Soares,O,0
620,Portugal,1978,Mário Soares,O,0
620,Portugal,1979,Carlos Mota Pinto,O,0
620,Portugal,1980,Francisco Sá Carneiro,O,0
620,Portugal,1981,Francisco Pinto Balsemao,O,0
620,Portugal,1982,Francisco Pinto Balsemao,O,0
620,Portugal,1983,Mário Soares,R,0
620,Portugal,1984,Mário Soares,L,0
620,Portugal,1985,Mário Soares,L,0
620,Portugal,1986,Aníbal Cavaco Silva,R,0
620,Portugal,1987,Aníbal Cavaco Silva,R,0
620,Portugal,1988,Aníbal Cavaco Silva,R,0
620,Portugal,1989,Aníbal Cavaco Silva,R,0
620,Portugal,1990,Aníbal Cavaco Silva,R,0
620,Portugal,1991,Aníbal Cavaco Silva,R,0
620,Portugal,1992,Aníbal Cavaco Silva,R,0
620,Portugal,1993,Aníbal Cavaco Silva,R,0
620,Portugal,1994,Aníbal Cavaco Silva,R,0
620,Portugal,1995,Aníbal Cavaco Silva,R,0
620,Portugal,1996,António Guterres,L,0
620,Portugal,1997,António Guterres,L,0
620,Portugal,1998,António Guterres,L,0
620,Portugal,1999,António Guterres,L,0
620,Portugal,2000,António Guterres,L,0
620,Portugal,2001,António Guterres,L,0
620,Portugal,2002,José Manuel Durao Barroso,L,0
620,Portugal,2003,José Manuel Durao Barroso,R,0
620,Portugal,2004,José Manuel Durao Barroso,R,0
620,Portugal,2005,José Sócrates,R,0
620,Portugal,2006,José Sócrates,L,0
620,Portugal,2007,José Sócrates,L,0
620,Portugal,2008,José Sócrates,L,0
620,Portugal,2009,José Sócrates,L,0
620,Portugal,2010,José Sócrates,L,0
620,Portugal,2011,Pedro Passos Coelho,L,0
620,Portugal,2012,Pedro Passos Coelho,R,0
724,Spain,1870,General Juan Prim y Prats,C,0
724,Spain,1871,Francisco Serrano y Domínguez,C,0
724,Spain,1872,Manuel Ruiz Zorrilla,C,0
724,Spain,1873,Emilio Castelar y Ripoll,C,0
724,Spain,1874,Juan de Zavala y de la Puente,R,0
724,Spain,1875,Antonio Cánovas del Castillo,R,0
724,Spain,1876,Antonio Cánovas del Castillo,R,0
724,Spain,1877,Antonio Cánovas del Castillo,R,0
724,Spain,1878,Antonio Cánovas del Castillo,R,0
724,Spain,1879,Arsenio Martínez Campos,R,0
724,Spain,1880,Antonio Cánovas del Castillo,R,0
724,Spain,1881,Práxedes Mateo Sagasta,C,0
724,Spain,1882,Práxedes Mateo Sagasta,C,0
724,Spain,1883,Práxedes Mateo Sagasta,C,0
724,Spain,1884,Antonio Cánovas del Castillo,R,0
724,Spain,1885,Antonio Cánovas del Castillo,R,0
724,Spain,1886,Práxedes Mateo Sagasta,C,0
724,Spain,1887,Práxedes Mateo Sagasta,C,0
724,Spain,1888,Práxedes Mateo Sagasta,C,0
724,Spain,1889,Práxedes Mateo Sagasta,C,0
724,Spain,1890,Práxedes Mateo Sagasta,C,0
724,Spain,1891,Antonio Cánovas del Castillo,R,0
724,Spain,1892,Antonio Cánovas del Castillo,R,0
724,Spain,1893,Práxedes Mateo Sagasta,C,0
724,Spain,1894,Práxedes Mateo Sagasta,C,0
724,Spain,1895,Antonio Cánovas del Castillo,R,0
724,Spain,1896,Antonio Cánovas del Castillo,R,0
724,Spain,1897,Antonio Cánovas del Castillo,R,0
724,Spain,1898,Práxedes Mateo Sagasta,C,0
724,Spain,1899,Francisco Silvela y de le Vielleuze,R,0
724,Spain,1900,Francisco Silvela y de le Vielleuze,R,0
724,Spain,1901,Práxedes Mateo Sagasta,C,0
724,Spain,1902,Práxedes Mateo Sagasta,C,0
724,Spain,1903,Francisco Silvela y de le Vielleuze,R,0
724,Spain,1904,Antonio Maura y Montaner,R,0
724,Spain,1905,Eugenio Montero Ríos,C,0
724,Spain,1906,Segismundo Moret y Prendergast,C,0
724,Spain,1907,Antonio Maura y Montaner,R,0
724,Spain,1908,Antonio Maura y Montaner,R,0
724,Spain,1909,Antonio Maura y Montaner,R,0
724,Spain,1910,José Canalejas y Méndez,C,0
724,Spain,1911,José Canalejas y Méndez,C,0
724,Spain,1912,José Canalejas y Méndez,C,0
724,Spain,1913,Álvaro Figueroa y Torres Mendieta,C,0
724,Spain,1914,Eduardo Dato e Iradier,R,0
724,Spain,1915,Eduardo Dato e Iradier,R,0
724,Spain,1916,Álvaro Figueroa y Torres Mendieta,C,0
724,Spain,1917,Eduardo Dato e Iradier,R,0
724,Spain,1918,Antonio Maura y Montaner,R,0
724,Spain,1919,Joaquín Sánchez de Toca Calvo,R,0
724,Spain,1920,Eduardo Dato e Iradier,R,0
724,Spain,1921,Manuel Allendesalazar,R,0
724,Spain,1922,José Sánchez-Guerra y Martínez,R,0
724,Spain,1923,Manuel García Prieto,C,0
724,Spain,1924,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1925,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1926,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1927,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1928,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1929,Miguel Primo de Rivera y Orbaneja,R,1
724,Spain,1930,Dámaso Berenguer,R,1
724,Spain,1931,Niceto Alcalá-Zamora,C,0
724,Spain,1932,Manuel Azaña Díaz,L,0
724,Spain,1933,Manuel Azaña Díaz,L,0
724,Spain,1934,Ricardo Samper e Ibáñez,R,0
724,Spain,1935,Alejandro Lerroux García,R,0
724,Spain,1936,Manuel Azaña Díaz,L,0
724,Spain,1937,Juan Negrín López,L,0
724,Spain,1938,Francisco Franco,R,1
724,Spain,1939,Francisco Franco,R,1
724,Spain,1940,Francisco Franco,R,1
724,Spain,1941,Francisco Franco,R,1
724,Spain,1942,Francisco Franco,R,1
724,Spain,1943,Francisco Franco,R,1
724,Spain,1944,Francisco Franco,R,1
724,Spain,1945,Francisco Franco,R,1
724,Spain,1946,Francisco Franco,R,1
724,Spain,1947,Francisco Franco,R,1
724,Spain,1948,Francisco Franco,R,1
724,Spain,1949,Francisco Franco,R,1
724,Spain,1950,Francisco Franco,R,1
724,Spain,1951,Francisco Franco,R,1
724,Spain,1952,Francisco Franco,R,1
724,Spain,1953,Francisco Franco,R,1
724,Spain,1954,Francisco Franco,R,1
724,Spain,1955,Francisco Franco,R,1
724,Spain,1956,Francisco Franco,R,1
724,Spain,1957,Francisco Franco,R,1
724,Spain,1958,Francisco Franco,R,1
724,Spain,1959,Francisco Franco,R,1
724,Spain,1960,Francisco Franco,R,1
724,Spain,1961,Francisco Franco,R,1
724,Spain,1962,Francisco Franco,R,1
724,Spain,1963,Francisco Franco,R,1
724,Spain,1964,Francisco Franco,R,1
724,Spain,1965,Francisco Franco,R,1
724,Spain,1966,Francisco Franco,R,1
724,Spain,1967,Francisco Franco,R,1
724,Spain,1968,Francisco Franco,R,1
724,Spain,1969,Francisco Franco,R,1
724,Spain,1970,Francisco Franco,R,1
724,Spain,1971,Francisco Franco,R,1
724,Spain,1972,Francisco Franco,R,1
724,Spain,1973,Luis Carrero Blanco,R,1
724,Spain,1974,Carlos Arias Navarro,R,1
724,Spain,1975,Carlos Arias Navarro,R,1
724,Spain,1976,Carlos Arias Navarro,R,1
724,Spain,1977,Adolfo Suárez González,C,0
724,Spain,1978,Adolfo Suárez González,C,0
724,Spain,1979,Adolfo Suárez González,C,0
724,Spain,1980,Adolfo Suárez González,C,0
724,Spain,1981,Leopoldo Calvo-Sotelo y Bustelo,C,0
724,Spain,1982,Leopoldo Calvo-Sotelo y Bustelo,C,0
724,Spain,1983,Felipe González Márquez,L,0
724,Spain,1984,Felipe González Márquez,L,0
724,Spain,1985,Felipe González Márquez,L,0
724,Spain,1986,Felipe González Márquez,L,0
724,Spain,1987,Felipe González Márquez,L,0
724,Spain,1988,Felipe González Márquez,L,0
724,Spain,1989,Felipe González Márquez,L,0
724,Spain,1990,Felipe González Márquez,L,0
724,Spain,1991,Felipe González Márquez,L,0
724,Spain,1992,Felipe González Márquez,L,0
724,Spain,1993,Felipe González Márquez,L,0
724,Spain,1994,Felipe González Márquez,L,0
724,Spain,1995,Felipe González Márquez,L,0
724,Spain,1996,José María Aznar,R,1
724,Spain,1997,José María Aznar,R,1
724,Spain,1998,José María Aznar,R,1
724,Spain,1999,José María Aznar,R,1
724,Spain,2000,José María Aznar,R,1
724,Spain,2001,José María Aznar,R,1
724,Spain,2002,José María Aznar,R,1
724,Spain,2003,José María Aznar,R,1
724,Spain,2004,José Luis Rodríguez Zapatero,L,0
724,Spain,2005,José Luis Rodríguez Zapatero,L,0
724,Spain,2006,José Luis Rodríguez Zapatero,L,0
724,Spain,2007,José Luis Rodríguez Zapatero,L,0
724,Spain,2008,José Luis Rodríguez Zapatero,L,0
724,Spain,2009,José Luis Rodríguez Zapatero,L,0
724,Spain,2010,José Luis Rodríguez Zapatero,L,0
724,Spain,2011,José Luis Rodríguez Zapatero,L,0
724,Spain,2012,Mariano Rajoy,R,1
752,Sweden,1870,Axel Gustaf Adlercreutz,R,0
752,Sweden,1871,Axel Gustaf Adlercreutz,R,0
752,Sweden,1872,Axel Gustaf Adlercreutz,R,0
752,Sweden,1873,Axel Gustaf Adlercreutz,R,0
752,Sweden,1874,Eduard Carleson,R,0
752,Sweden,1875,Louis de Geer,R,0
752,Sweden,1876,Louis de Geer,R,0
752,Sweden,1877,Louis de Geer,R,0
752,Sweden,1878,Louis de Geer,R,0
752,Sweden,1879,Louis de Geer,R,0
752,Sweden,1880,Arvid Posse,R,0
752,Sweden,1881,Arvid Posse,R,0
752,Sweden,1882,Arvid Posse,R,0
752,Sweden,1883,Carl Johan Thyselius,R,0
752,Sweden,1884,Robert Themptander,R,0
752,Sweden,1885,Robert Themptander,R,0
752,Sweden,1886,Robert Themptander,R,0
752,Sweden,1887,Robert Themptander,R,0
752,Sweden,1888,Gillis Bildt,R,0
752,Sweden,1889,Gillis Bildt,R,0
752,Sweden,1890,Gustaf Åkerhielm,R,0
752,Sweden,1891,Gustaf Åkerhielm,R,0
752,Sweden,1892,Erik Gustaf Boström,R,0
752,Sweden,1893,Erik Gustaf Boström,R,0
752,Sweden,1894,Erik Gustaf Boström,R,0
752,Sweden,1895,Erik Gustaf Boström,R,0
752,Sweden,1896,Erik Gustaf Boström,R,0
752,Sweden,1897,Erik Gustaf Boström,R,0
752,Sweden,1898,Erik Gustaf Boström,R,0
752,Sweden,1899,Erik Gustaf Boström,R,0
752,Sweden,1900,Erik Gustaf Boström,R,0
752,Sweden,1901,Fredrik von Otter,R,0
752,Sweden,1902,Fredrik von Otter,R,0
752,Sweden,1903,Erik Gustaf Boström,R,0
752,Sweden,1904,Erik Gustaf Boström,R,0
752,Sweden,1905,Johan Ramstedt,R,0
752,Sweden,1906,Arvid Lindman,R,0
752,Sweden,1907,Arvid Lindman,R,0
752,Sweden,1908,Arvid Lindman,R,0
752,Sweden,1909,Arvid Lindman,R,0
752,Sweden,1910,Arvid Lindman,R,0
752,Sweden,1911,Arvid Lindman,R,0
752,Sweden,1912,Karl Staaf,C,0
752,Sweden,1913,Karl Staaf,C,0
752,Sweden,1914,Hjalmar Hammarskiöld,R,0
752,Sweden,1915,Hjalmar Hammarskiöld,R,0
752,Sweden,1916,Hjalmar Hammarskiöld,R,0
752,Sweden,1917,Carl Swartz,R,0
752,Sweden,1918,Nils Edén,C,0
752,Sweden,1919,Nils Edén,C,0
752,Sweden,1920,Hjalmar Branting,L,0
752,Sweden,1921,Oscar von Sydow,O,0
752,Sweden,1922,Hjalmar Branting,L,0
752,Sweden,1923,Ernst Trygger,R,0
752,Sweden,1924,Ernst Trygger,R,0
752,Sweden,1925,Richard Sandler,L,0
752,Sweden,1926,CG Ekman,C,0
752,Sweden,1927,CG Ekman,C,0
752,Sweden,1928,CG Ekman,C,0
752,Sweden,1929,Arvid Lindman,R,0
752,Sweden,1930,CG Ekman,C,0
752,Sweden,1931,CG Ekman,C,0
752,Sweden,1932,CG Ekman,C,0
752,Sweden,1933,Per Albin Hansson,L,0
752,Sweden,1934,Per Albin Hansson,L,0
752,Sweden,1935,Per Albin Hansson,L,0
752,Sweden,1936,Per Albin Hansson,L,0
752,Sweden,1937,Per Albin Hansson,L,0
752,Sweden,1938,Per Albin Hansson,L,0
752,Sweden,1939,Per Albin Hansson,L,0
752,Sweden,1940,Per Albin Hansson,L,0
752,Sweden,1941,Per Albin Hansson,L,0
752,Sweden,1942,Per Albin Hansson,L,0
752,Sweden,1943,Per Albin Hansson,L,0
752,Sweden,1944,Per Albin Hansson,L,0
752,Sweden,1945,Per Albin Hansson,L,0
752,Sweden,1946,Per Albin Hansson,L,0
752,Sweden,1947,Tage Erlander,L,0
752,Sweden,1948,Tage Erlander,L,0
752,Sweden,1949,Tage Erlander,L,0
752,Sweden,1950,Tage Erlander,L,0
752,Sweden,1951,Tage Erlander,L,0
752,Sweden,1952,Tage Erlander,L,0
752,Sweden,1953,Tage Erlander,L,0
752,Sweden,1954,Tage Erlander,L,0
752,Sweden,1955,Tage Erlander,L,0
752,Sweden,1956,Tage Erlander,L,0
752,Sweden,1957,Tage Erlander,L,0
752,Sweden,1958,Tage Erlander,L,0
752,Sweden,1959,Tage Erlander,L,0
752,Sweden,1960,Tage Erlander,L,0
752,Sweden,1961,Tage Erlander,L,0
752,Sweden,1962,Tage Erlander,L,0
752,Sweden,1963,Tage Erlander,L,0
752,Sweden,1964,Tage Erlander,L,0
752,Sweden,1965,Tage Erlander,L,0
752,Sweden,1966,Tage Erlander,L,0
752,Sweden,1967,Tage Erlander,L,0
752,Sweden,1968,Tage Erlander,L,0
752,Sweden,1969,Tage Erlander,L,0
752,Sweden,1970,Olof Palme,L,0
752,Sweden,1971,Olof Palme,L,0
752,Sweden,1972,Olof Palme,L,0
752,Sweden,1973,Olof Palme,L,0
752,Sweden,1974,Olof Palme,L,0
752,Sweden,1975,Olof Palme,L,0
752,Sweden,1976,Olof Palme,L,0
752,Sweden,1977,Thorbjörn Fälldin,C,0
752,Sweden,1978,Thorbjörn Fälldin,C,0
752,Sweden,1979,Ola Ullsten,L,0
752,Sweden,1980,Thorbjörn Fälldin,C,0
752,Sweden,1981,Thorbjörn Fälldin,C,0
752,Sweden,1982,Thorbjörn Fälldin,C,0
752,Sweden,1983,Olof Palme,L,0
752,Sweden,1984,Olof Palme,L,0
752,Sweden,1985,Olof Palme,L,0
752,Sweden,1986,Ingvar Carlsson,L,0
752,Sweden,1987,Ingvar Carlsson,L,0
752,Sweden,1988,Ingvar Carlsson,L,0
752,Sweden,1989,Ingvar Carlsson,L,0
752,Sweden,1990,Ingvar Carlsson,L,0
752,Sweden,1991,Ingvar Carlsson,L,0
752,Sweden,1992,Carl Bildt,R,0
752,Sweden,1993,Carl Bildt,R,0
752,Sweden,1994,Carl Bildt,R,0
752,Sweden,1995,Ingvar Carlsson,L,0
752,Sweden,1996,Göran Persson,L,0
752,Sweden,1997,Göran Persson,L,0
752,Sweden,1998,Göran Persson,L,0
752,Sweden,1999,Göran Persson,L,0
752,Sweden,2000,Göran Persson,L,0
752,Sweden,2001,Göran Persson,L,0
752,Sweden,2002,Göran Persson,L,0
752,Sweden,2003,Göran Persson,L,0
752,Sweden,2004,Göran Persson,L,0
752,Sweden,2005,Göran Persson,L,0
752,Sweden,2006,Göran Persson,L,0
752,Sweden,2007,Fredrik Reinfeldt,R,0
752,Sweden,2008,Fredrik Reinfeldt,R,0
752,Sweden,2009,Fredrik Reinfeldt,R,0
752,Sweden,2010,Fredrik Reinfeldt,R,0
752,Sweden,2011,Fredrik Reinfeldt,R,0
752,Sweden,2012,Fredrik Reinfeldt,R,0
756,Switzerland,1870,Jakob Dubs,R,0
756,Switzerland,1871,Karl Schenk,R,0
756,Switzerland,1872,Emil Welti,R,0
756,Switzerland,1873,Paul Cérésole ,R,0
756,Switzerland,1874,Karl Schenk,R,0
756,Switzerland,1875,Johann Jakob,R,0
756,Switzerland,1876,Emil Welti,R,0
756,Switzerland,1877,Joachim Heer ,R,0
756,Switzerland,1878,Karl Schenk,R,0
756,Switzerland,1879,Bernhard Hammer,R,0
756,Switzerland,1880,Emil Welti,R,0
756,Switzerland,1881,Numa Droz,R,0
756,Switzerland,1882,Simeon Bavier,R,0
756,Switzerland,1883,Louis Ruchonnet,R,0
756,Switzerland,1884,Emil Welti,R,0
756,Switzerland,1885,Karl Schenk,R,0
756,Switzerland,1886,Adolf Deucher,R,0
756,Switzerland,1887,Numa Droz,R,0
756,Switzerland,1888,Wilhelm Friedrich Hertenstein,R,0
756,Switzerland,1889,Bernhard Hammer,R,0
756,Switzerland,1890,Louis Ruchonnet,R,0
756,Switzerland,1891,Emil Welti,R,0
756,Switzerland,1892,Walter Hauser,R,0
756,Switzerland,1893,Karl Schenk,R,0
756,Switzerland,1894,Emil Frey,R,0
756,Switzerland,1895,Joseph Zemp ,R,0
756,Switzerland,1896,Adrien Lachenal,R,0
756,Switzerland,1897,Adolf Deucher,R,0
756,Switzerland,1898,Eugène Ruffy ,R,0
756,Switzerland,1899,Eduard Müller,R,0
756,Switzerland,1900,Walter Hauser,R,0
756,Switzerland,1901,Ernst Brenner,R,0
756,Switzerland,1902,Joseph Zemp ,R,0
756,Switzerland,1903,Adolf Deucher,R,0
756,Switzerland,1904,Robert Comtesse,R,0
756,Switzerland,1905,Marc-Émile Ruchet,R,0
756,Switzerland,1906,Ludwig Forrer,R,0
756,Switzerland,1907,Eduard Müller,R,0
756,Switzerland,1908,Ernst Brenner,R,0
756,Switzerland,1909,Adolf Deucher,R,0
756,Switzerland,1910,Robert Comtesse,R,0
756,Switzerland,1911,Marc-Émile Ruchet,R,0
756,Switzerland,1912,Ludwig Forrer,R,0
756,Switzerland,1913,Eduard Müller,R,0
756,Switzerland,1914,Arthur Hoffmann,R,0
756,Switzerland,1915,Giuseppe Motta,R,0
756,Switzerland,1916,Camille Decoppet ,R,0
756,Switzerland,1917,Edmund Schulthess,C,0
756,Switzerland,1918,Felix Calonder ,C,0
756,Switzerland,1919,Gustave Ador,C,0
756,Switzerland,1920,Giuseppe Motta,C,0
756,Switzerland,1921,Edmund Schulthess,C,0
756,Switzerland,1922,Robert Haab ,C,0
756,Switzerland,1923,Karl Alfred Scheurer ,C,0
756,Switzerland,1924,Ernest Chuard  ,C,0
756,Switzerland,1925,Jean-Marie Musy,C,0
756,Switzerland,1926,Heinrich Häberlin,C,0
756,Switzerland,1927,Giuseppe Motta,C,0
756,Switzerland,1928,Edmund Schulthess,C,0
756,Switzerland,1929,Robert Haab ,C,0
756,Switzerland,1930,Jean-Marie Musy,C,0
756,Switzerland,1931,Heinrich Häberlin,C,0
756,Switzerland,1932,Giuseppe Motta,C,0
756,Switzerland,1933,Edmund Schulthess,C,0
756,Switzerland,1934,Marcel Pilet-Golaz,C,0
756,Switzerland,1935,Rudolf Minger ,C,0
756,Switzerland,1936,Albert Meyer ,C,0
756,Switzerland,1937,Giuseppe Motta,C,0
756,Switzerland,1938,Johannes Baumann ,C,0
756,Switzerland,1939,Philipp Etter,C,0
756,Switzerland,1940,Marcel Pilet-Golaz,C,0
756,Switzerland,1941,Ernst Wetter ,C,0
756,Switzerland,1942,Philipp Etter,C,0
756,Switzerland,1943,Enrico Celio,C,0
756,Switzerland,1944,Walter Stampfli ,C,0
756,Switzerland,1945,Eduard von Steiger ,C,0
756,Switzerland,1946,Karl Kobelt,C,0
756,Switzerland,1947,Philipp Etter,C,0
756,Switzerland,1948,Enrico Celio,C,0
756,Switzerland,1949,Ernst Nobs  ,C,0
756,Switzerland,1950,Max Petitpierre,C,0
756,Switzerland,1951,Eduard von Steiger ,C,0
756,Switzerland,1952,Karl Kobelt,C,0
756,Switzerland,1953,Philipp Etter,C,0
756,Switzerland,1954,Rodolphe Rubattel ,C,0
756,Switzerland,1955,Max Petitpierre,C,0
756,Switzerland,1956,Markus Feldmann ,C,0
756,Switzerland,1957,Hans Streuli  ,C,0
756,Switzerland,1958,Thomas Holenstein ,C,0
756,Switzerland,1959,Paul Chaudet,C,0
756,Switzerland,1960,Max Petitpierre,C,0
756,Switzerland,1961,Friedrich Traugott Wahlen,C,0
756,Switzerland,1962,Paul Chaudet,C,0
756,Switzerland,1963,Willy Spühler,C,0
756,Switzerland,1964,Ludwig von Moos,C,0
756,Switzerland,1965,Hans Peter Tschudi ,C,0
756,Switzerland,1966,Hans Schaffner,C,0
756,Switzerland,1967,Roger Bonvin,C,0
756,Switzerland,1968,Willy Spühler,C,0
756,Switzerland,1969,Ludwig von Moos,C,0
756,Switzerland,1970,Hans Peter Tschudi ,C,0
756,Switzerland,1971,Rudolf Gnägi ,C,0
756,Switzerland,1972,Nello Celio ,C,0
756,Switzerland,1973,Roger Bonvin,C,0
756,Switzerland,1974,Ernst Brugger,C,0
756,Switzerland,1975,Pierre Graber ,C,0
756,Switzerland,1976,Rudolf Gnägi ,C,0
756,Switzerland,1977,Kurt Furgler,C,0
756,Switzerland,1978,Willi Ritschard ,C,0
756,Switzerland,1979,Hans Hürlimann,C,0
756,Switzerland,1980,Georges-André Chevallaz,C,0
756,Switzerland,1981,Kurt Furgler,C,0
756,Switzerland,1982,Fritz Honegger,C,0
756,Switzerland,1983,Pierre Aubert,C,0
756,Switzerland,1984,Leon Schlumpf,C,0
756,Switzerland,1985,Kurt Furgler,C,0
756,Switzerland,1986,Alphons Egli ,C,0
756,Switzerland,1987,Pierre Aubert,C,0
756,Switzerland,1988,Otto Stich,C,0
756,Switzerland,1989,Jean-Pascal Delamuraz,C,0
756,Switzerland,1990,Arnold Koller,C,0
756,Switzerland,1991,Flavio Cotti,C,0
756,Switzerland,1992,René Felber ,C,0
756,Switzerland,1993,Adolf Ogi,C,0
756,Switzerland,1994,Otto Stich,C,0
756,Switzerland,1995,Kaspar Villiger ,C,0
756,Switzerland,1996,Jean-Pascal Delamuraz,C,0
756,Switzerland,1997,Arnold Koller,C,0
756,Switzerland,1998,Flavio Cotti,C,0
756,Switzerland,1999,Ruth Dreifuss,C,0
756,Switzerland,2000,Adolf Ogi,C,0
756,Switzerland,2001,Moritz Leuenberger,C,0
756,Switzerland,2002,Kaspar Villiger ,C,0
756,Switzerland,2003,Pascal Couchepin,C,0
756,Switzerland,2004,Joseph Deiss,C,0
756,Switzerland,2005,Samuel Schmid,C,0
756,Switzerland,2006,Moritz Leuenberger,C,0
756,Switzerland,2007,Micheline Calmy-Rey ,C,0
756,Switzerland,2008,Pascal Couchepin,C,0
756,Switzerland,2009,Hans-Rudolf Merz,C,0
756,Switzerland,2010,Doris Leuthard ,C,0
756,Switzerland,2011,Micheline Calmy-Rey ,C,0
756,Switzerland,2012,Eveline Widmer-Schlumpf,C,0
826,United Kingdom,1870,William Ewart Gladstone,C,0
826,United Kingdom,1871,William Ewart Gladstone,C,0
826,United Kingdom,1872,William Ewart Gladstone,C,0
826,United Kingdom,1873,William Ewart Gladstone,C,0
826,United Kingdom,1874,Benjamin Disraeli,R,0
826,United Kingdom,1875,Benjamin Disraeli,R,0
826,United Kingdom,1876,Benjamin Disraeli,R,0
826,United Kingdom,1877,Benjamin Disraeli,R,0
826,United Kingdom,1878,Benjamin Disraeli,R,0
826,United Kingdom,1879,Benjamin Disraeli,R,0
826,United Kingdom,1880,William Ewart Gladstone,C,0
826,United Kingdom,1881,William Ewart Gladstone,C,0
826,United Kingdom,1882,William Ewart Gladstone,C,0
826,United Kingdom,1883,William Ewart Gladstone,C,0
826,United Kingdom,1884,William Ewart Gladstone,C,0
826,United Kingdom,1885,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1886,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1887,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1888,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1889,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1890,Robert Gascoyne-Cecil,R,0
826,United Kingdom,1891,Robert Gascoyne-Cecil,R,0
